,Close,High,Low,Open,Time,Volume,Symbol,Exchange
197,1.623e-05,1.857e-05,1.373e-05,1.386e-05,2017-12-17 05:30:00,601.6892609357651,BAT/BTC,Bittrex
198,2.047e-05,2.344e-05,1.623e-05,1.623e-05,2017-12-18 05:30:00,818.9430199733954,BAT/BTC,Bittrex
199,2.119e-05,2.3e-05,1.915e-05,2.047e-05,2017-12-19 05:30:00,568.9547985550906,BAT/BTC,Bittrex
200,2.306e-05,2.341e-05,1.832e-05,2.128e-05,2017-12-20 05:30:00,518.3080137511636,BAT/BTC,Bittrex
201,2.365e-05,2.555e-05,2.11e-05,2.306e-05,2017-12-21 05:30:00,554.1663001608998,BAT/BTC,Bittrex
202,2.232e-05,2.407e-05,1.863e-05,2.367e-05,2017-12-22 05:30:00,374.9911752704109,BAT/BTC,Bittrex
203,2.277e-05,2.425e-05,2.182e-05,2.232e-05,2017-12-23 05:30:00,319.115881045507,BAT/BTC,Bittrex
204,2.68e-05,2.726e-05,2.152e-05,2.274e-05,2017-12-24 05:30:00,382.3812760347601,BAT/BTC,Bittrex
205,2.769e-05,3.319e-05,2.501e-05,2.68e-05,2017-12-25 05:30:00,927.9946152946777,BAT/BTC,Bittrex
206,2.567e-05,3.145e-05,2.101e-05,2.773e-05,2017-12-26 05:30:00,661.2280221127094,BAT/BTC,Bittrex
207,2.622e-05,3.222e-05,2.325e-05,2.562e-05,2017-12-27 05:30:00,776.7659667338904,BAT/BTC,Bittrex
208,2.663e-05,2.81e-05,2.28e-05,2.611e-05,2017-12-28 05:30:00,416.49882161142,BAT/BTC,Bittrex
209,2.615e-05,2.73e-05,2.515e-05,2.668e-05,2017-12-29 05:30:00,352.03629734425203,BAT/BTC,Bittrex
210,2.77e-05,2.775e-05,2.453e-05,2.615e-05,2017-12-30 05:30:00,364.69561511246417,BAT/BTC,Bittrex
211,2.965e-05,3.227e-05,2.626e-05,2.77e-05,2017-12-31 05:30:00,492.32466757156607,BAT/BTC,Bittrex
212,3.52e-05,3.6e-05,2.852e-05,2.965e-05,2018-01-01 05:30:00,666.3002915385968,BAT/BTC,Bittrex
213,3.82e-05,4.48e-05,3.233e-05,3.52e-05,2018-01-02 05:30:00,1409.3564821472787,BAT/BTC,Bittrex
214,4.227e-05,4.661e-05,3.202e-05,3.821e-05,2018-01-03 05:30:00,895.5403389707363,BAT/BTC,Bittrex
215,3.937e-05,4.731e-05,3.928e-05,4.252e-05,2018-01-04 05:30:00,687.4175736217499,BAT/BTC,Bittrex
216,3.251e-05,4.45e-05,3.058e-05,3.937e-05,2018-01-05 05:30:00,560.6391355941217,BAT/BTC,Bittrex
217,3.799e-05,4.444e-05,3.25e-05,3.252e-05,2018-01-06 05:30:00,593.0052178312835,BAT/BTC,Bittrex
218,4.651e-05,5e-05,3.76e-05,3.799e-05,2018-01-07 05:30:00,1101.6901718368206,BAT/BTC,Bittrex
219,5.726e-05,6.293e-05,4.12e-05,4.739e-05,2018-01-08 05:30:00,1311.3775625597816,BAT/BTC,Bittrex
220,6.248e-05,6.777e-05,5.425e-05,5.726e-05,2018-01-09 05:30:00,1127.0242602194232,BAT/BTC,Bittrex
221,5.38e-05,6.248e-05,5.286e-05,6.248e-05,2018-01-10 05:30:00,559.3736482875555,BAT/BTC,Bittrex
222,4.935e-05,5.383e-05,4.75e-05,5.331e-05,2018-01-11 05:30:00,376.3501995917722,BAT/BTC,Bittrex
223,5.372e-05,5.622e-05,4.825e-05,4.935e-05,2018-01-12 05:30:00,305.9065514549394,BAT/BTC,Bittrex
224,5.311e-05,5.505e-05,5.16e-05,5.372e-05,2018-01-13 05:30:00,234.36584392316138,BAT/BTC,Bittrex
225,4.847e-05,5.344e-05,4.815e-05,5.341e-05,2018-01-14 05:30:00,240.5524840707248,BAT/BTC,Bittrex
226,5.057e-05,5.29e-05,4.323e-05,4.848e-05,2018-01-15 05:30:00,316.42599183902456,BAT/BTC,Bittrex
227,4.25e-05,5.057e-05,3.589e-05,5.057e-05,2018-01-16 05:30:00,433.4523774483079,BAT/BTC,Bittrex
228,5.339e-05,5.388e-05,3.701e-05,4.198e-05,2018-01-17 05:30:00,412.7611575760012,BAT/BTC,Bittrex
229,5.143e-05,5.79e-05,5.066e-05,5.274e-05,2018-01-18 05:30:00,432.34519833372906,BAT/BTC,Bittrex
230,5.178e-05,5.4e-05,4.968e-05,5.144e-05,2018-01-19 05:30:00,145.76367470377224,BAT/BTC,Bittrex
231,5.091e-05,5.4e-05,4.999e-05,5.143e-05,2018-01-20 05:30:00,141.8125568099449,BAT/BTC,Bittrex
232,4.87e-05,5.125e-05,4.584e-05,5.094e-05,2018-01-21 05:30:00,145.2299694917743,BAT/BTC,Bittrex
233,4.8e-05,4.991e-05,4.52e-05,4.845e-05,2018-01-22 05:30:00,148.83027967187138,BAT/BTC,Bittrex
234,5.146e-05,5.386e-05,4.596e-05,4.799e-05,2018-01-23 05:30:00,136.76418721116767,BAT/BTC,Bittrex
235,4.835e-05,5.858e-05,4.685e-05,5.162e-05,2018-01-24 05:30:00,349.3067279063937,BAT/BTC,Bittrex
236,4.949e-05,5.1e-05,4.705e-05,4.829e-05,2018-01-25 05:30:00,107.26408280532505,BAT/BTC,Bittrex
237,5.081e-05,5.085e-05,4.746e-05,4.949e-05,2018-01-26 05:30:00,68.18243035334004,BAT/BTC,Bittrex
238,5.819e-05,5.895e-05,4.851e-05,5.05e-05,2018-01-27 05:30:00,309.5799675937033,BAT/BTC,Bittrex
239,5.57e-05,5.8e-05,5.302e-05,5.8e-05,2018-01-28 05:30:00,189.2445322590434,BAT/BTC,Bittrex
0,2.54e-06,2.97e-06,2.45e-06,2.7e-06,2014-11-18 05:30:00,20.11985667673192,BAY/BTC,Bittrex
1,2.67e-06,2.85e-06,2.12e-06,2.54e-06,2014-11-19 05:30:00,38.09707376643854,BAY/BTC,Bittrex
2,2.67e-06,2.88e-06,2.47e-06,2.61e-06,2014-11-20 05:30:00,37.77496688737688,BAY/BTC,Bittrex
3,3.18e-06,3.3e-06,2.54e-06,2.69e-06,2014-11-21 05:30:00,58.070283375595814,BAY/BTC,Bittrex
4,2.93e-06,3.19e-06,2.9e-06,3.16e-06,2014-11-22 05:30:00,32.51099520140967,BAY/BTC,Bittrex
5,2.9e-06,3.02e-06,2.74e-06,2.94e-06,2014-11-23 05:30:00,33.15516324380269,BAY/BTC,Bittrex
6,2.75e-06,2.95e-06,2.6e-06,2.89e-06,2014-11-24 05:30:00,32.5039751727031,BAY/BTC,Bittrex
7,2.58e-06,2.8e-06,2.55e-06,2.75e-06,2014-11-25 05:30:00,20.808339233081547,BAY/BTC,Bittrex
8,2.61e-06,2.65e-06,2.22e-06,2.61e-06,2014-11-26 05:30:00,37.217173617161066,BAY/BTC,Bittrex
9,2.37e-06,2.57e-06,2.23e-06,2.46e-06,2014-11-27 05:30:00,11.667259565959734,BAY/BTC,Bittrex
10,2.46e-06,2.47e-06,2.1e-06,2.37e-06,2014-11-28 05:30:00,20.59300883282576,BAY/BTC,Bittrex
11,2.35e-06,2.38e-06,2.11e-06,2.31e-06,2014-11-29 05:30:00,15.873348270362102,BAY/BTC,Bittrex
12,2.34e-06,2.55e-06,2.17e-06,2.35e-06,2014-11-30 05:30:00,21.0288645900523,BAY/BTC,Bittrex
13,2.37e-06,2.5e-06,2.26e-06,2.27e-06,2014-12-01 05:30:00,13.226580466100568,BAY/BTC,Bittrex
14,2.22e-06,2.37e-06,2.12e-06,2.37e-06,2014-12-02 05:30:00,14.176708183119663,BAY/BTC,Bittrex
15,2.27e-06,2.29e-06,2.11e-06,2.2e-06,2014-12-03 05:30:00,19.820818761568304,BAY/BTC,Bittrex
16,2.31e-06,2.5e-06,2.11e-06,2.22e-06,2014-12-04 05:30:00,29.037230358536583,BAY/BTC,Bittrex
17,1.81e-06,2.35e-06,5e-07,2.32e-06,2014-12-05 05:30:00,35.6491736007538,BAY/BTC,Bittrex
18,1.71e-06,2.6e-06,1.1e-06,1.89e-06,2014-12-06 05:30:00,45.78151196899867,BAY/BTC,Bittrex
19,1.42e-06,1.89e-06,9.8e-07,1.81e-06,2014-12-07 05:30:00,68.62336419519237,BAY/BTC,Bittrex
20,1.19e-06,1.85e-06,7.8e-07,1.41e-06,2014-12-08 05:30:00,132.51302265057058,BAY/BTC,Bittrex
21,9.4e-07,1.17e-06,9.1e-07,1.12e-06,2014-12-09 05:30:00,28.073639084742908,BAY/BTC,Bittrex
22,9.3e-07,1.09e-06,6.8e-07,9.5e-07,2014-12-10 05:30:00,175.27810005881318,BAY/BTC,Bittrex
23,7.2e-07,9e-07,6.3e-07,9e-07,2014-12-11 05:30:00,61.00677904434414,BAY/BTC,Bittrex
24,6.6e-07,7.7e-07,3.7e-07,7.1e-07,2014-12-12 05:30:00,85.40757281537199,BAY/BTC,Bittrex
25,8.5e-07,8.5e-07,6.5e-07,6.7e-07,2014-12-13 05:30:00,26.117097988559866,BAY/BTC,Bittrex
26,9.7e-07,1e-06,7.7e-07,8.2e-07,2014-12-14 05:30:00,25.162947542251068,BAY/BTC,Bittrex
27,7.5e-07,9.9e-07,7.5e-07,9.7e-07,2014-12-15 05:30:00,10.849545847152788,BAY/BTC,Bittrex
28,7.3e-07,8.4e-07,6.6e-07,8e-07,2014-12-16 05:30:00,12.783035419200093,BAY/BTC,Bittrex
29,7e-07,7.5e-07,6.1e-07,7.4e-07,2014-12-17 05:30:00,14.926302835795813,BAY/BTC,Bittrex
30,6.7e-07,7.2e-07,6.3e-07,7e-07,2014-12-18 05:30:00,8.802649184249532,BAY/BTC,Bittrex
31,5.9e-07,6.9e-07,5.2e-07,6.5e-07,2014-12-19 05:30:00,12.96650098543408,BAY/BTC,Bittrex
32,6.7e-07,7.2e-07,5.2e-07,5.8e-07,2014-12-20 05:30:00,13.987918416937626,BAY/BTC,Bittrex
33,6.4e-07,7.2e-07,6.3e-07,6.7e-07,2014-12-21 05:30:00,3.522635456332186,BAY/BTC,Bittrex
34,5.8e-07,6.9e-07,5.5e-07,6.7e-07,2014-12-22 05:30:00,17.023919800608166,BAY/BTC,Bittrex
35,5.7e-07,6.1e-07,5.6e-07,5.8e-07,2014-12-23 05:30:00,1.013153183271911,BAY/BTC,Bittrex
36,5.8e-07,6.4e-07,5.6e-07,5.9e-07,2014-12-24 05:30:00,1.0574253220659449,BAY/BTC,Bittrex
37,6.6e-07,7.1e-07,5.8e-07,5.9e-07,2014-12-25 05:30:00,13.696144827761351,BAY/BTC,Bittrex
38,6.1e-07,7.1e-07,6.1e-07,6.6e-07,2014-12-26 05:30:00,6.085495068037559,BAY/BTC,Bittrex
39,6e-07,6.5e-07,5.7e-07,6.2e-07,2014-12-27 05:30:00,4.933221088091838,BAY/BTC,Bittrex
40,6.5e-07,6.6e-07,5.6e-07,5.9e-07,2014-12-28 05:30:00,7.195232283818969,BAY/BTC,Bittrex
41,6.5e-07,7.1e-07,6e-07,6.5e-07,2014-12-29 05:30:00,5.079270688923776,BAY/BTC,Bittrex
42,6.5e-07,6.6e-07,6e-07,6.5e-07,2014-12-30 05:30:00,1.5091061416554825,BAY/BTC,Bittrex
43,5.7e-07,6.3e-07,5.3e-07,6.2e-07,2014-12-31 05:30:00,3.9237935237852253,BAY/BTC,Bittrex
44,6.4e-07,6.4e-07,5.8e-07,5.8e-07,2015-01-01 05:30:00,2.029865966120608,BAY/BTC,Bittrex
45,5.9e-07,6.1e-07,5.9e-07,6e-07,2015-01-02 05:30:00,0.2299807881861675,BAY/BTC,Bittrex
46,7.3e-07,7.9e-07,5.9e-07,6.1e-07,2015-01-03 05:30:00,24.44999144505213,BAY/BTC,Bittrex
47,6.5e-07,7.8e-07,6.1e-07,7.4e-07,2015-01-04 05:30:00,11.606587684486483,BAY/BTC,Bittrex
48,6.3e-07,6.6e-07,6.3e-07,6.6e-07,2015-01-05 05:30:00,0.5798775617574723,BAY/BTC,Bittrex
49,6.2e-07,6.3e-07,6.1e-07,6.3e-07,2015-01-06 05:30:00,1.6337783654130749,BAY/BTC,Bittrex
50,6.4e-07,6.6e-07,6.2e-07,6.2e-07,2015-01-07 05:30:00,0.4970323704401088,BAY/BTC,Bittrex
51,6.6e-07,6.8e-07,6.2e-07,6.4e-07,2015-01-08 05:30:00,1.8313624427221002,BAY/BTC,Bittrex
52,6.1e-07,6.4e-07,6.1e-07,6.4e-07,2015-01-09 05:30:00,1.9302875596591846,BAY/BTC,Bittrex
53,5.9e-07,6.1e-07,5.9e-07,6.1e-07,2015-01-10 05:30:00,3.2947081376059493,BAY/BTC,Bittrex
54,6.5e-07,6.5e-07,5.9e-07,5.9e-07,2015-01-11 05:30:00,1.9036383785687971,BAY/BTC,Bittrex
55,6.3e-07,6.7e-07,6e-07,6.5e-07,2015-01-12 05:30:00,11.504928232073537,BAY/BTC,Bittrex
56,6.4e-07,6.5e-07,6.1e-07,6.3e-07,2015-01-13 05:30:00,4.490246118715955,BAY/BTC,Bittrex
57,7e-07,7.2e-07,5.6e-07,6.3e-07,2015-01-14 05:30:00,14.299019084204055,BAY/BTC,Bittrex
58,6e-07,7.3e-07,6e-07,7e-07,2015-01-15 05:30:00,1.933927521604188,BAY/BTC,Bittrex
59,6.4e-07,6.8e-07,6.1e-07,6.5e-07,2015-01-16 05:30:00,1.3134722733748865,BAY/BTC,Bittrex
60,6.9e-07,6.9e-07,6.7e-07,6.7e-07,2015-01-17 05:30:00,0.25926404999999997,BAY/BTC,Bittrex
61,5.8e-07,6.9e-07,5.3e-07,6.8e-07,2015-01-18 05:30:00,3.749053602899536,BAY/BTC,Bittrex
62,5.7e-07,6.1e-07,5.7e-07,5.9e-07,2015-01-19 05:30:00,0.5844655969613841,BAY/BTC,Bittrex
63,6.2e-07,6.2e-07,5.6e-07,5.6e-07,2015-01-20 05:30:00,1.1590320040656603,BAY/BTC,Bittrex
64,5.8e-07,6.6e-07,5.4e-07,6e-07,2015-01-21 05:30:00,2.4666957008507118,BAY/BTC,Bittrex
65,5.8e-07,6.1e-07,5.8e-07,5.8e-07,2015-01-22 05:30:00,0.04233322055824559,BAY/BTC,Bittrex
66,6.1e-07,6.4e-07,5.6e-07,5.8e-07,2015-01-23 05:30:00,1.0302679116466487,BAY/BTC,Bittrex
67,6e-07,6.1e-07,6e-07,6.1e-07,2015-01-24 05:30:00,0.44122063878439194,BAY/BTC,Bittrex
68,5.6e-07,6.1e-07,5.6e-07,6.1e-07,2015-01-25 05:30:00,0.8737881594588384,BAY/BTC,Bittrex
69,5.8e-07,6.3e-07,5.8e-07,6.1e-07,2015-01-26 05:30:00,0.10936100095271839,BAY/BTC,Bittrex
70,5.5e-07,5.8e-07,5.5e-07,5.8e-07,2015-01-27 05:30:00,0.008355923340875,BAY/BTC,Bittrex
71,6.2e-07,6.2e-07,5.2e-07,5.4e-07,2015-01-28 05:30:00,19.155640730759895,BAY/BTC,Bittrex
72,6.1e-07,6.1e-07,5.4e-07,5.8e-07,2015-01-29 05:30:00,2.2888812191128967,BAY/BTC,Bittrex
73,5.9e-07,5.9e-07,5.5e-07,5.6e-07,2015-01-30 05:30:00,0.053641073287474,BAY/BTC,Bittrex
74,6.3e-07,6.3e-07,5.9e-07,5.9e-07,2015-01-31 05:30:00,31.13725011585212,BAY/BTC,Bittrex
75,4.6e-07,6e-07,3.4e-07,6e-07,2015-02-01 05:30:00,8.814827754878939,BAY/BTC,Bittrex
76,5.2e-07,5.2e-07,4.6e-07,4.9e-07,2015-02-02 05:30:00,0.702214966833224,BAY/BTC,Bittrex
77,5.1e-07,5.7e-07,4.8e-07,5.2e-07,2015-02-03 05:30:00,1.0270100233116177,BAY/BTC,Bittrex
78,5.5e-07,6e-07,4e-07,5.3e-07,2015-02-04 05:30:00,3.644261766307993,BAY/BTC,Bittrex
79,5.4e-07,5.9e-07,5.2e-07,5.5e-07,2015-02-05 05:30:00,1.6956091364721606,BAY/BTC,Bittrex
80,4.3e-07,5.4e-07,4.2e-07,5.4e-07,2015-02-06 05:30:00,1.4352420442614369,BAY/BTC,Bittrex
81,4.5e-07,4.9e-07,4.4e-07,4.7e-07,2015-02-07 05:30:00,0.7341318308758139,BAY/BTC,Bittrex
82,4.5e-07,5.1e-07,4.5e-07,4.8e-07,2015-02-08 05:30:00,0.27462406746791246,BAY/BTC,Bittrex
83,4.9e-07,4.9e-07,4.5e-07,4.9e-07,2015-02-09 05:30:00,0.2879010461596563,BAY/BTC,Bittrex
84,4.9e-07,5.1e-07,4.5e-07,4.6e-07,2015-02-10 05:30:00,0.3141308754263113,BAY/BTC,Bittrex
85,5.1e-07,5.1e-07,4.6e-07,4.9e-07,2015-02-11 05:30:00,4.9568004021140695,BAY/BTC,Bittrex
86,5.5e-07,5.5e-07,4.6e-07,4.6e-07,2015-02-12 05:30:00,1.2502638073123111,BAY/BTC,Bittrex
87,5.4e-07,5.5e-07,4.8e-07,5.1e-07,2015-02-13 05:30:00,0.23641456660704538,BAY/BTC,Bittrex
88,5.5e-07,5.5e-07,4.8e-07,4.8e-07,2015-02-14 05:30:00,1.21538417638605,BAY/BTC,Bittrex
89,5e-07,5.5e-07,5e-07,5.1e-07,2015-02-15 05:30:00,0.440397299765215,BAY/BTC,Bittrex
90,5e-07,5.3e-07,4.7e-07,5.3e-07,2015-02-16 05:30:00,2.41589136901754,BAY/BTC,Bittrex
91,4.7e-07,5.1e-07,4.7e-07,5e-07,2015-02-17 05:30:00,0.07016228605615181,BAY/BTC,Bittrex
92,5.3e-07,5.3e-07,5.2e-07,5.2e-07,2015-02-18 05:30:00,0.159997500000001,BAY/BTC,Bittrex
93,5.4e-07,5.4e-07,5e-07,5e-07,2015-02-19 05:30:00,9.430098375916106,BAY/BTC,Bittrex
94,4.8e-07,5.4e-07,4.7e-07,5.1e-07,2015-02-20 05:30:00,1.5651353418932255,BAY/BTC,Bittrex
95,4.8e-07,5.3e-07,4.8e-07,5.2e-07,2015-02-21 05:30:00,15.071670058209838,BAY/BTC,Bittrex
96,5.1e-07,5.1e-07,4.8e-07,4.8e-07,2015-02-22 05:30:00,0.4808184266940843,BAY/BTC,Bittrex
97,4.1e-07,5.2e-07,4.1e-07,5.1e-07,2015-02-23 05:30:00,1.809389125536135,BAY/BTC,Bittrex
98,4e-07,4.8e-07,3.9e-07,4.4e-07,2015-02-24 05:30:00,0.857965339931592,BAY/BTC,Bittrex
99,4e-07,4.7e-07,4e-07,4.1e-07,2015-02-25 05:30:00,10.890408558043147,BAY/BTC,Bittrex
100,3.8e-07,4.7e-07,3.8e-07,4.6e-07,2015-02-26 05:30:00,0.2574058811200112,BAY/BTC,Bittrex
101,5.2e-07,5.2e-07,4e-07,4.5e-07,2015-02-27 05:30:00,1.79516569235848,BAY/BTC,Bittrex
102,5.7e-07,5.7e-07,4.5e-07,5.2e-07,2015-02-28 05:30:00,6.133508147059469,BAY/BTC,Bittrex
103,5.2e-07,5.3e-07,4.7e-07,5.1e-07,2015-03-01 05:30:00,1.8753531505399548,BAY/BTC,Bittrex
104,4.8e-07,5.3e-07,4.8e-07,5.1e-07,2015-03-02 05:30:00,0.5161477553510543,BAY/BTC,Bittrex
105,5.3e-07,5.5e-07,4.9e-07,4.9e-07,2015-03-03 05:30:00,3.689456266038547,BAY/BTC,Bittrex
106,4.8e-07,5.4e-07,4.8e-07,5.4e-07,2015-03-04 05:30:00,0.7776730955658239,BAY/BTC,Bittrex
107,5.4e-07,5.5e-07,5.1e-07,5.1e-07,2015-03-05 05:30:00,0.846756745989633,BAY/BTC,Bittrex
108,5.3e-07,5.7e-07,4.9e-07,5.3e-07,2015-03-06 05:30:00,4.060779749642377,BAY/BTC,Bittrex
109,5.9e-07,6e-07,5.1e-07,5.1e-07,2015-03-07 05:30:00,4.3709012724018095,BAY/BTC,Bittrex
110,6.2e-07,6.2e-07,5.3e-07,5.7e-07,2015-03-08 05:30:00,2.231887392203088,BAY/BTC,Bittrex
111,5.5e-07,6.2e-07,5.3e-07,5.9e-07,2015-03-09 05:30:00,3.359868010633063,BAY/BTC,Bittrex
112,5.3e-07,5.7e-07,4.5e-07,5.5e-07,2015-03-10 05:30:00,6.670961948053104,BAY/BTC,Bittrex
113,5.5e-07,5.5e-07,5e-07,5.4e-07,2015-03-11 05:30:00,0.8489104135994846,BAY/BTC,Bittrex
114,5.8e-07,6.1e-07,5.5e-07,5.5e-07,2015-03-12 05:30:00,1.6032741408951083,BAY/BTC,Bittrex
115,8.3e-07,9.3e-07,6.1e-07,6.1e-07,2015-03-13 05:30:00,31.18945898759956,BAY/BTC,Bittrex
116,7.1e-07,9.9e-07,6e-07,8.4e-07,2015-03-14 05:30:00,22.426658753795657,BAY/BTC,Bittrex
117,8.5e-07,1.19e-06,7e-07,7.1e-07,2015-03-15 05:30:00,50.66670923220649,BAY/BTC,Bittrex
118,7.8e-07,9.1e-07,6e-07,8e-07,2015-03-16 05:30:00,12.581634668082122,BAY/BTC,Bittrex
119,6.8e-07,7.9e-07,5.6e-07,7.3e-07,2015-03-17 05:30:00,21.42780041743588,BAY/BTC,Bittrex
120,6.1e-07,6.9e-07,5e-07,6.7e-07,2015-03-18 05:30:00,6.257840565112646,BAY/BTC,Bittrex
121,7e-07,7.8e-07,6.3e-07,6.5e-07,2015-03-19 05:30:00,3.419876337458021,BAY/BTC,Bittrex
122,6.1e-07,7.9e-07,6.1e-07,7e-07,2015-03-20 05:30:00,1.507681519723104,BAY/BTC,Bittrex
123,6.5e-07,7.8e-07,5.4e-07,6.2e-07,2015-03-21 05:30:00,5.292553645025062,BAY/BTC,Bittrex
124,6.5e-07,7.1e-07,6.5e-07,6.7e-07,2015-03-22 05:30:00,0.3190835286655575,BAY/BTC,Bittrex
125,7.8e-07,7.8e-07,6.2e-07,6.4e-07,2015-03-23 05:30:00,4.6850232668884475,BAY/BTC,Bittrex
126,7e-07,7.9e-07,6.7e-07,7.6e-07,2015-03-24 05:30:00,1.8818227899437678,BAY/BTC,Bittrex
127,7.4e-07,8.6e-07,6.6e-07,7.2e-07,2015-03-25 05:30:00,2.4207225014329494,BAY/BTC,Bittrex
128,6.7e-07,8.5e-07,5.4e-07,7.8e-07,2015-03-26 05:30:00,7.531416950865786,BAY/BTC,Bittrex
129,6.8e-07,7.8e-07,5e-07,6.9e-07,2015-03-27 05:30:00,43.70648615578691,BAY/BTC,Bittrex
130,7.6e-07,8e-07,5.7e-07,6.7e-07,2015-03-28 05:30:00,5.711545327865015,BAY/BTC,Bittrex
131,7e-07,7.7e-07,7e-07,7.6e-07,2015-03-29 05:30:00,1.432581835613936,BAY/BTC,Bittrex
132,7.2e-07,7.4e-07,6.6e-07,7.1e-07,2015-03-30 05:30:00,1.7344883467201393,BAY/BTC,Bittrex
133,8.5e-07,8.5e-07,6.6e-07,6.6e-07,2015-03-31 05:30:00,6.547878831024038,BAY/BTC,Bittrex
134,8.7e-07,9.3e-07,7.9e-07,8.5e-07,2015-04-01 05:30:00,6.713045065204752,BAY/BTC,Bittrex
135,9.8e-07,1e-06,8e-07,8.7e-07,2015-04-02 05:30:00,6.197970096990747,BAY/BTC,Bittrex
136,1.17e-06,1.18e-06,8.8e-07,9.8e-07,2015-04-03 05:30:00,7.4821020042111765,BAY/BTC,Bittrex
137,1.3e-06,1.42e-06,1.08e-06,1.15e-06,2015-04-04 05:30:00,9.893507952805528,BAY/BTC,Bittrex
138,1.5e-06,1.77e-06,1.09e-06,1.22e-06,2015-04-05 05:30:00,20.51274405304011,BAY/BTC,Bittrex
139,1.18e-06,1.57e-06,1.02e-06,1.42e-06,2015-04-06 05:30:00,8.769215055588937,BAY/BTC,Bittrex
140,1.35e-06,1.37e-06,1.01e-06,1.16e-06,2015-04-07 05:30:00,13.276016459272151,BAY/BTC,Bittrex
141,1.29e-06,1.54e-06,1.24e-06,1.35e-06,2015-04-08 05:30:00,7.569254118268305,BAY/BTC,Bittrex
142,1.4e-06,1.54e-06,1.01e-06,1.4e-06,2015-04-09 05:30:00,8.280947304098083,BAY/BTC,Bittrex
143,1.5e-06,1.78e-06,1.12e-06,1.5e-06,2015-04-10 05:30:00,22.428701556818925,BAY/BTC,Bittrex
144,1.33e-06,1.58e-06,1.29e-06,1.48e-06,2015-04-11 05:30:00,10.563701779815897,BAY/BTC,Bittrex
145,1.37e-06,1.42e-06,1.28e-06,1.31e-06,2015-04-12 05:30:00,1.5422213559760494,BAY/BTC,Bittrex
146,1.26e-06,1.41e-06,1.15e-06,1.32e-06,2015-04-13 05:30:00,9.308574849996576,BAY/BTC,Bittrex
147,1.22e-06,1.24e-06,1.07e-06,1.24e-06,2015-04-14 05:30:00,5.120754616563204,BAY/BTC,Bittrex
148,1.24e-06,1.24e-06,1.02e-06,1.08e-06,2015-04-15 05:30:00,6.2753748737337505,BAY/BTC,Bittrex
149,9.8e-07,1.22e-06,9.7e-07,1.12e-06,2015-04-16 05:30:00,3.374866930465733,BAY/BTC,Bittrex
150,9.6e-07,1.29e-06,9.3e-07,1.07e-06,2015-04-17 05:30:00,3.9224190249410014,BAY/BTC,Bittrex
151,8.5e-07,1.04e-06,8.5e-07,9.3e-07,2015-04-18 05:30:00,2.9183555959741154,BAY/BTC,Bittrex
152,1e-06,1.01e-06,8.4e-07,8.5e-07,2015-04-19 05:30:00,2.1790660642179103,BAY/BTC,Bittrex
153,9.5e-07,1.1e-06,8.8e-07,9.3e-07,2015-04-20 05:30:00,3.624944232038726,BAY/BTC,Bittrex
154,9.2e-07,1.17e-06,8.5e-07,1.03e-06,2015-04-21 05:30:00,2.9346496363547194,BAY/BTC,Bittrex
155,9.8e-07,1.02e-06,8.8e-07,9.3e-07,2015-04-22 05:30:00,2.2065354166035247,BAY/BTC,Bittrex
156,1.05e-06,1.12e-06,9.2e-07,9.3e-07,2015-04-23 05:30:00,7.295630405043424,BAY/BTC,Bittrex
157,9.9e-07,1.07e-06,9e-07,9.7e-07,2015-04-24 05:30:00,2.5585015333680494,BAY/BTC,Bittrex
158,8.9e-07,1.03e-06,8.7e-07,1.01e-06,2015-04-25 05:30:00,11.678865534281496,BAY/BTC,Bittrex
159,9e-07,9.7e-07,8.5e-07,9.1e-07,2015-04-26 05:30:00,2.783981876285466,BAY/BTC,Bittrex
160,9.7e-07,1e-06,8.8e-07,9e-07,2015-04-27 05:30:00,6.608474257393891,BAY/BTC,Bittrex
161,9.4e-07,1.03e-06,9.4e-07,9.7e-07,2015-04-28 05:30:00,2.5060119088615407,BAY/BTC,Bittrex
162,9.1e-07,1.04e-06,9e-07,9.7e-07,2015-04-29 05:30:00,1.933449552362419,BAY/BTC,Bittrex
163,9.3e-07,1e-06,8.6e-07,9.1e-07,2015-04-30 05:30:00,5.875454329355017,BAY/BTC,Bittrex
164,7e-07,1.01e-06,7e-07,9.5e-07,2015-05-01 05:30:00,15.707651637506823,BAY/BTC,Bittrex
165,7.5e-07,9e-07,6.1e-07,7e-07,2015-05-02 05:30:00,6.863973000658882,BAY/BTC,Bittrex
166,8.2e-07,8.7e-07,6.9e-07,8e-07,2015-05-03 05:30:00,3.0702702373962047,BAY/BTC,Bittrex
167,7.8e-07,8.4e-07,7.1e-07,8.2e-07,2015-05-04 05:30:00,1.6613107876008306,BAY/BTC,Bittrex
168,7.4e-07,8.7e-07,7e-07,7.5e-07,2015-05-05 05:30:00,3.148266845299526,BAY/BTC,Bittrex
169,7.9e-07,8.2e-07,7.1e-07,7.4e-07,2015-05-06 05:30:00,1.9359674802720497,BAY/BTC,Bittrex
170,6.8e-07,7.8e-07,6.8e-07,7.2e-07,2015-05-07 05:30:00,3.012986343357233,BAY/BTC,Bittrex
171,7.1e-07,7.3e-07,6.5e-07,7e-07,2015-05-08 05:30:00,2.9352197101273214,BAY/BTC,Bittrex
172,7e-07,7e-07,5.9e-07,7e-07,2015-05-09 05:30:00,1.8708982432540469,BAY/BTC,Bittrex
